Model,Combination,VidID,Set,CCC
SFT,AL,173_1,Valid,-0.023402394734019397
SFT,AL,173_3,Valid,-0.06061493477246428
SFT,AL,173_4,Valid,-0.18423043451205998
SFT,AL,173_6,Valid,-0.0274465763426131
SFT,AL,181_1,Valid,-0.005412195679011069
SFT,AL,181_2,Valid,0.6701948152708733
SFT,AL,181_3,Valid,-0.02090472416035595
SFT,AL,181_4,Valid,0.06429579570271257
SFT,AL,181_6,Valid,0.03201831427062232
SFT,AL,112_1,Test,0.6811507782058116
SFT,AL,112_2,Test,0.010811355105660175
SFT,AL,112_3,Test,-0.04354269546863894
SFT,AL,116_1,Test,-0.004730112363020495
SFT,AL,116_2,Test,0.14052917475705867
SFT,AL,116_3,Test,-0.027074909086892637
SFT,AL,116_4,Test,-0.08940882248839999
SFT,AL,116_5,Test,-0.048489639791087655
SFT,AL,116_6,Test,-0.009775280045044901
SFT,AL,123_1,Test,-0.0029874149505804666
SFT,AL,123_2,Test,-0.017295313184337944
SFT,AL,123_3,Test,-0.03660485832170368
SFT,AL,123_4,Test,-0.018374842334649113
SFT,AL,123_5,Test,0.5551410578829964
SFT,AL,127_2,Test,-0.019014897122454244
SFT,AL,127_3,Test,0.020243716469436526
SFT,AL,127_4,Test,0.14225475922303202
SFT,AL,127_5,Test,-0.00015170224866534128
SFT,AL,127_6,Test,-0.00398078527825828
SFT,AL,134_1,Test,0.21514448115555376
SFT,AL,134_3,Test,0.6687930998136945
SFT,AL,145_1,Test,-0.023461333585411064
SFT,AL,145_2,Test,-0.06454978338702898
SFT,AL,145_3,Test,-0.007222748300245954
SFT,AL,145_4,Test,0.354329071382775
SFT,AL,154_1,Test,-0.042331980391014726
SFT,AL,154_4,Test,-0.15336133427990362
SFT,AL,154_6,Test,-0.12060984886809495
SFT,AL,161_1,Test,-0.006619573830057352
SFT,AL,161_3,Test,-0.018826232911260433
SFT,AL,161_4,Test,0.05246796732526712
SFT,AL,165_1,Test,0.43881091275571676
SFT,AL,165_2,Test,0.14490424510777017
SFT,AL,165_3,Test,-0.04418091562067544
SFT,AL,165_4,Test,-0.004001513556824628
SFT,AL,165_5,Test,0.010744684488671967
SFT,AL,165_6,Test,0.2121670312141663
SFT,AL,165_7,Test,0.2389168396473236
SFT,AL,168_1,Test,-0.016294242245986527
SFT,L,111_1,Train,0.7310770930959812
SFT,L,111_3,Train,0.5290466079239644
SFT,L,111_4,Train,0.5445511532778446
SFT,L,113_2,Train,0.6685772003026071
SFT,L,113_3,Train,0.5366120137270973
SFT,L,113_4,Train,0.7693403323395762
SFT,L,113_5,Train,0.7498504439551912
SFT,L,113_6,Train,0.8545186374818472
SFT,L,114_1,Train,0.6471738908341365
SFT,L,114_4,Train,0.45568718856702417
SFT,L,114_5,Train,0.9210075293558505
SFT,L,114_6,Train,0.8106455485325077
SFT,L,118_1,Train,0.5889523269430268
SFT,L,118_3,Train,0.4451466646766333
SFT,L,118_4,Train,0.6674984011039555
SFT,L,118_5,Train,0.7426307130101493
SFT,L,118_6,Train,0.8503489410321269
SFT,L,119_2,Train,-0.031510487464087085
SFT,L,119_4,Train,-0.2908058703303797
SFT,L,119_6,Train,0.7757809711478645
SFT,L,120_1,Train,0.08299044301471238
SFT,L,120_2,Train,0.635967975593969
SFT,L,120_3,Train,0.8129304447757281
SFT,L,120_4,Train,0.6169525413793082
SFT,L,121_1,Train,0.7044223414436258
SFT,L,121_3,Train,0.5170276309671948
SFT,L,121_5,Train,0.6890497715989188
SFT,L,121_6,Train,0.5318170793000205
SFT,L,129_1,Train,0.26264153686603803
SFT,L,129_2,Train,0.696841266531053
SFT,L,129_3,Train,0.7467651877592604
SFT,L,129_4,Train,0.7085883537476853
SFT,L,129_5,Train,0.9691256819663219
SFT,L,129_6,Train,0.7223858327495079
SFT,L,129_7,Train,0.526789860380819
SFT,L,130_1,Train,0.45553809650676064
SFT,L,130_2,Train,0.5723522166107817
SFT,L,130_4,Train,0.6470821839791889
SFT,L,130_6,Train,-0.13556775865931556
SFT,L,135_3,Train,0.8597253717438402
SFT,L,141_1,Train,0.8523527791804686
SFT,L,141_6,Train,-0.029223632099898394
SFT,L,142_1,Train,0.10415045622573094
SFT,L,142_2,Train,0.1602760255238487
SFT,L,142_3,Train,0.7913817582011508
SFT,L,143_3,Train,0.773618914041249
SFT,L,143_5,Train,0.9080977952904618
SFT,L,144_1,Train,0.71454095234319
SFT,L,144_3,Train,0.41997605711952757
SFT,L,147_1,Train,0.22876244418751335
SFT,L,147_2,Train,0.5364294214853272
SFT,L,147_3,Train,0.5122478146346262
SFT,L,147_4,Train,0.7493711792867523
SFT,L,147_5,Train,0.5231169697561178
SFT,L,151_2,Train,0.15494785449270151
SFT,L,151_6,Train,0.7306272307810024
SFT,L,153_1,Train,0.11402793962574202
SFT,L,153_2,Train,0.2930517690608516
SFT,L,153_3,Train,0.19057382955196572
SFT,L,153_4,Train,0.6377044091016297
SFT,L,153_5,Train,0.6980030628837826
SFT,L,153_6,Train,0.7806095762863697
SFT,L,156_1,Train,0.5232199330817188
SFT,L,156_2,Train,0.5990481287402749
SFT,L,156_3,Train,0.6266695747219833
SFT,L,156_6,Train,0.26480649617961555
SFT,L,162_2,Train,0.7085918222585315
SFT,L,162_3,Train,0.4110685167100276
SFT,L,162_4,Train,0.21605066222274352
SFT,L,162_5,Train,0.8992743100680765
SFT,L,162_6,Train,0.8337963658469352
SFT,L,163_1,Train,-0.19359653888091802
SFT,L,163_2,Train,0.8962389318235748
SFT,L,163_5,Train,0.8325588207409536
SFT,L,164_3,Train,0.13466407557428392
SFT,L,164_4,Train,0.5083729468910436
SFT,L,164_5,Train,0.30203416639860275
SFT,L,167_1,Train,0.503877455225349
SFT,L,167_2,Train,0.7354583604028218
SFT,L,169_2,Train,0.500391467034302
SFT,L,169_4,Train,0.7599445638281387
SFT,L,171_1,Train,0.8808290316235662
SFT,L,171_2,Train,0.5701773801742224
SFT,L,171_3,Train,0.3895323478117503
SFT,L,171_4,Train,0.8602723907068162
SFT,L,171_5,Train,0.6544766571509386
SFT,L,171_6,Train,0.7893374506712025
SFT,L,172_1,Train,0.6972640905585556
SFT,L,172_2,Train,0.60355573526995
SFT,L,172_3,Train,0.6923694130372311
SFT,L,172_4,Train,0.6738053764690198
SFT,L,172_5,Train,0.6383787533473743
SFT,L,174_1,Train,0.7704923857627508
SFT,L,174_2,Train,0.09516418843949624
SFT,L,174_3,Train,0.90637889251956
SFT,L,174_5,Train,0.9248722959084893
SFT,L,174_6,Train,0.8064042092709043
SFT,L,174_7,Train,0.4249263735981645
SFT,L,178_1,Train,0.7949024099478275
SFT,L,178_2,Train,0.5722647564051491
SFT,L,178_4,Train,0.7438078783730637
SFT,L,178_5,Train,0.5158063666730408
SFT,L,178_6,Train,0.27155995390178256
SFT,L,179_1,Train,0.8954446659212925
SFT,L,179_3,Train,0.6828487972229454
SFT,L,179_4,Train,0.7958760567474573
SFT,L,179_5,Train,0.795206855375705
SFT,L,179_6,Train,0.8390110796161406
SFT,L,180_1,Train,0.47689979306403635
SFT,L,180_2,Train,0.4475425234217663
SFT,L,180_3,Train,0.8838095239326095
SFT,L,180_4,Train,0.10484684765358514
SFT,L,180_5,Train,0.9189229701246369
SFT,L,180_6,Train,0.7023453781816738
SFT,L,115_2,Valid,-0.08350596061361858
SFT,L,115_3,Valid,-0.04519081233318435
SFT,L,115_5,Valid,-0.29092398662879115
SFT,L,115_6,Valid,-0.2981489095601859
SFT,L,117_1,Valid,0.8380781423554542
SFT,L,117_2,Valid,0.8223583046300318
SFT,L,117_3,Valid,0.17624651504167715
SFT,L,117_4,Valid,0.6282986879006867
SFT,L,117_5,Valid,0.27694921902923464
SFT,L,117_6,Valid,0.6642584281088363
SFT,L,124_1,Valid,0.6454859952841443
SFT,L,124_2,Valid,0.16962274036218097
SFT,L,124_3,Valid,0.7580704997725166
SFT,L,124_6,Valid,0.18739814989699244
SFT,L,128_2,Valid,0.10737124852776524
SFT,L,128_5,Valid,0.7982848650785243
SFT,L,128_6,Valid,-0.12801969914094363
SFT,L,131_1,Valid,0.45287009590317695
SFT,L,131_2,Valid,-0.0381638093915237
SFT,L,131_3,Valid,0.337239398816663
SFT,L,131_5,Valid,0.6595043385507399
SFT,L,131_6,Valid,0.07392897616947991
SFT,L,137_1,Valid,-0.09193617346522893
SFT,L,137_2,Valid,0.8181963802450796
SFT,L,137_4,Valid,0.5039611765272778
SFT,L,137_5,Valid,0.263232962207856
SFT,L,137_6,Valid,0.26186530798578034
SFT,L,149_3,Valid,0.7719267229239937
SFT,L,149_6,Valid,0.5782728130759502
SFT,L,170_2,Valid,0.034634340418346586
SFT,L,170_7,Valid,-0.08565275519295884
SFT,L,173_1,Valid,-0.045175213833580176
SFT,L,173_3,Valid,0.8392526084899135
SFT,L,173_4,Valid,0.046989094630411996
SFT,L,173_6,Valid,0.5931922732966136
SFT,L,181_1,Valid,0.03913874598542494
SFT,L,181_2,Valid,0.896727219222862
SFT,L,181_3,Valid,0.7930454246799111
SFT,L,181_4,Valid,0.798302790113749
SFT,L,181_6,Valid,-0.12393017145106998
SFT,L,112_1,Test,0.31386207847260555
SFT,L,112_2,Test,0.7521179362764125
SFT,L,112_3,Test,0.868015404286699
SFT,L,116_1,Test,-0.19030369690403415
SFT,L,116_2,Test,0.489617156802666
SFT,L,116_3,Test,-0.021463273182622773
SFT,L,116_4,Test,0.4575180671766335
SFT,L,116_5,Test,0.32684704231739165
SFT,L,116_6,Test,0.7655293461132587
SFT,L,123_1,Test,0.3100507701390883
SFT,L,123_2,Test,0.7355073504971759
SFT,L,123_3,Test,-0.05009890975169456
SFT,L,123_4,Test,0.722494018300781
SFT,L,123_5,Test,0.5050494215489015
SFT,L,127_2,Test,0.6576646655907731
SFT,L,127_3,Test,-0.35707191549812917
SFT,L,127_4,Test,0.1951399388277598
SFT,L,127_5,Test,0.2630370595739772
SFT,L,127_6,Test,0.9287285323866386
SFT,L,134_1,Test,-0.07291432068873804
SFT,L,134_3,Test,-0.0867641426129293
SFT,L,145_1,Test,0.30355699256866553
SFT,L,145_2,Test,0.46857143148649205
SFT,L,145_3,Test,-0.018684972771220793
SFT,L,145_4,Test,0.5586889797915682
SFT,L,154_1,Test,-0.1079396590103125
SFT,L,154_4,Test,0.3803385433808687
SFT,L,154_6,Test,0.503058364752209
SFT,L,161_1,Test,0.3776015379309962
SFT,L,161_3,Test,0.47348368212910974
SFT,L,161_4,Test,-0.004286316580345354
SFT,L,165_1,Test,0.14205987648870472
SFT,L,165_2,Test,0.6322669856385359
SFT,L,165_3,Test,-0.12632877337334938
SFT,L,165_4,Test,0.3284806534163849
SFT,L,165_5,Test,0.26798448744297154
SFT,L,165_6,Test,0.14127509901047292
SFT,L,165_7,Test,0.4743936581435212
SFT,L,168_1,Test,0.8875331933446065
SFT,V,111_1,Train,0.9086707227566067
SFT,V,111_3,Train,-0.08286016605710937
SFT,V,111_4,Train,-0.2280385061698769
SFT,V,113_2,Train,0.7755428732097552
SFT,V,113_3,Train,-0.09000923036476574
SFT,V,113_4,Train,0.04929194782146553
SFT,V,113_5,Train,0.5084914786134443
SFT,V,113_6,Train,-0.07792247091290559
SFT,V,114_1,Train,-0.011787910309801187
SFT,V,114_4,Train,-0.04974950391140436
SFT,V,114_5,Train,-0.015583376087751732
SFT,V,114_6,Train,-0.044691945497597155
SFT,V,118_1,Train,-0.1088732193899467
SFT,V,118_3,Train,0.11301109929827753
SFT,V,118_4,Train,0.13185814503725246
SFT,V,118_5,Train,-0.024532649158750332
SFT,V,118_6,Train,-0.05050914285505865
SFT,V,119_2,Train,-0.09821914988152465
SFT,V,119_4,Train,-0.012452371665656712
SFT,V,119_6,Train,-0.0006115732073187878
SFT,V,120_1,Train,0.21013738387887465
SFT,V,120_2,Train,0.42875664103990757
SFT,V,120_3,Train,0.7838890298028575
SFT,V,120_4,Train,-0.02664383700511539
SFT,V,121_1,Train,-0.12579586382390096
SFT,V,121_3,Train,0.07794876663744686
SFT,V,121_5,Train,-0.024938974482502072
SFT,V,121_6,Train,-0.29729281195994756
SFT,V,129_1,Train,0.3371914737299418
