Model,Combination,VidID,Set,CCC
B1-LSTM,L,137_1,Valid,0.24195535194974566
B1-LSTM,L,137_2,Valid,0.5882968876027745
B1-LSTM,L,137_4,Valid,0.21514312574354258
B1-LSTM,L,137_5,Valid,-0.3090620917861697
B1-LSTM,L,137_6,Valid,0.29913143685023846
B1-LSTM,L,149_3,Valid,-0.027870136861756923
B1-LSTM,L,149_6,Valid,0.6750831652966449
B1-LSTM,L,170_2,Valid,-0.047489865063989424
B1-LSTM,L,170_7,Valid,0.49395562937682547
B1-LSTM,L,173_1,Valid,-0.02619277220254413
B1-LSTM,L,173_3,Valid,0.07611126060323531
B1-LSTM,L,173_4,Valid,0.1265973398521331
B1-LSTM,L,173_6,Valid,-0.36901505080450503
B1-LSTM,L,181_1,Valid,0.41543240359586575
B1-LSTM,L,181_2,Valid,0.3675878393147022
B1-LSTM,L,181_3,Valid,0.7039114780558847
B1-LSTM,L,181_4,Valid,0.5038966303098945
B1-LSTM,L,181_6,Valid,0.055704164852390464
B1-LSTM,L,112_1,Test,0.052363500688049056
B1-LSTM,L,112_2,Test,0.12222022250820243
B1-LSTM,L,112_3,Test,0.05600419622262767
B1-LSTM,L,116_1,Test,0.14455206193391895
B1-LSTM,L,116_2,Test,0.3339219328498193
B1-LSTM,L,116_3,Test,0.17564855618208464
B1-LSTM,L,116_4,Test,0.30229191574210157
B1-LSTM,L,116_5,Test,0.21378397006893532
B1-LSTM,L,116_6,Test,-0.08935256018928314
B1-LSTM,L,123_1,Test,0.4439899146245172
B1-LSTM,L,123_2,Test,0.09493024250133109
B1-LSTM,L,123_3,Test,-0.03497311719401021
B1-LSTM,L,123_4,Test,0.07044300674386304
B1-LSTM,L,123_5,Test,0.2512082714915744
B1-LSTM,L,127_2,Test,0.6059785322379936
B1-LSTM,L,127_3,Test,0.26228014210995176
B1-LSTM,L,127_4,Test,0.3770888480090863
B1-LSTM,L,127_5,Test,0.07677375048142421
B1-LSTM,L,127_6,Test,0.6678226276357512
B1-LSTM,L,134_1,Test,0.08100347756056821
B1-LSTM,L,134_3,Test,-0.05042593921826048
B1-LSTM,L,145_1,Test,0.3841494567853195
B1-LSTM,L,145_2,Test,0.41896844494520996
B1-LSTM,L,145_3,Test,0.36968289720114783
B1-LSTM,L,145_4,Test,0.46223581890168985
B1-LSTM,L,154_1,Test,0.04878976994238663
B1-LSTM,L,154_4,Test,0.03638156648865632
B1-LSTM,L,154_6,Test,0.09966342023817816
B1-LSTM,L,161_1,Test,0.3676298366595754
B1-LSTM,L,161_3,Test,0.6331353619942366
B1-LSTM,L,161_4,Test,0.06446615303786087
B1-LSTM,L,165_1,Test,-0.0890372727532896
B1-LSTM,L,165_2,Test,0.047306770398689545
B1-LSTM,L,165_3,Test,0.3105748943792856
B1-LSTM,L,165_4,Test,0.6323387339575316
B1-LSTM,L,165_5,Test,0.045372995754575284
B1-LSTM,L,165_6,Test,-0.14582484586058603
B1-LSTM,L,165_7,Test,0.02714670218366464
B1-LSTM,L,168_1,Test,0.16223806069242833
B1-LSTM,V,111_1,Train,0.24852350887666005
B1-LSTM,V,111_3,Train,0.2897382278262976
B1-LSTM,V,111_4,Train,0.159411743600489
B1-LSTM,V,113_2,Train,0.36968381663289707
B1-LSTM,V,113_3,Train,0.4286483409700898
B1-LSTM,V,113_4,Train,0.3290614998729491
B1-LSTM,V,113_5,Train,-0.13513770304709996
B1-LSTM,V,113_6,Train,0.22075075609091052
B1-LSTM,V,114_1,Train,-0.05363992584849597
B1-LSTM,V,114_4,Train,0.593716768085208
B1-LSTM,V,114_5,Train,0.4376021951767269
B1-LSTM,V,114_6,Train,0.5469949986083119
B1-LSTM,V,118_1,Train,-0.03785785040889782
B1-LSTM,V,118_3,Train,-0.02492927720007706
B1-LSTM,V,118_4,Train,0.11310710582331267
B1-LSTM,V,118_5,Train,0.4093273869458606
B1-LSTM,V,118_6,Train,0.37540502150201593
B1-LSTM,V,119_2,Train,0.07107162907653991
B1-LSTM,V,119_4,Train,0.017131233389125956
B1-LSTM,V,119_6,Train,0.259562708198855
B1-LSTM,V,120_1,Train,-0.04282523999073241
B1-LSTM,V,120_2,Train,-0.029270213138463758
B1-LSTM,V,120_3,Train,0.09636095335070144
B1-LSTM,V,120_4,Train,0.4591257374412461
B1-LSTM,V,121_1,Train,0.15842242709339643
B1-LSTM,V,121_3,Train,-0.025040542225986985
B1-LSTM,V,121_5,Train,0.13401850744259386
B1-LSTM,V,121_6,Train,0.11649512644639906
B1-LSTM,V,129_1,Train,0.6000910742579497
B1-LSTM,V,129_2,Train,0.530307169126505
B1-LSTM,V,129_3,Train,0.8301339374883434
B1-LSTM,V,129_4,Train,0.46889101300940017
B1-LSTM,V,129_5,Train,0.1093020228142531
B1-LSTM,V,129_6,Train,0.7135578318639962
B1-LSTM,V,129_7,Train,0.40186075616282196
B1-LSTM,V,130_1,Train,0.4372158162204038
B1-LSTM,V,130_2,Train,-0.025846964272936503
B1-LSTM,V,130_4,Train,0.5031393387384538
B1-LSTM,V,130_6,Train,0.04950879793506736
B1-LSTM,V,135_3,Train,0.5866084773480359
B1-LSTM,V,141_1,Train,0.02909704518997987
B1-LSTM,V,141_6,Train,0.007184156251790845
B1-LSTM,V,142_1,Train,0.054606542535958195
B1-LSTM,V,142_2,Train,-0.017472521644909117
B1-LSTM,V,142_3,Train,0.004036651338854748
B1-LSTM,V,143_3,Train,0.1300426513438627
B1-LSTM,V,143_5,Train,0.3583414008353738
B1-LSTM,V,144_1,Train,0.7049738162961763
B1-LSTM,V,144_3,Train,0.3224157517991914
B1-LSTM,V,147_1,Train,0.014136463185019207
B1-LSTM,V,147_2,Train,0.14333353220663891
B1-LSTM,V,147_3,Train,0.027161586561573102
B1-LSTM,V,147_4,Train,0.3030420560564585
B1-LSTM,V,147_5,Train,0.5501000196416607
B1-LSTM,V,151_2,Train,-0.016631242666334534
B1-LSTM,V,151_6,Train,0.18045967919890624
B1-LSTM,V,153_1,Train,-0.020543322144187588
B1-LSTM,V,153_2,Train,0.016991312300123993
B1-LSTM,V,153_3,Train,-0.018649863312192788
B1-LSTM,V,153_4,Train,-0.04956734296836284
B1-LSTM,V,153_5,Train,-0.02928954883671555
B1-LSTM,V,153_6,Train,0.364593752859557
B1-LSTM,V,156_1,Train,0.4424814243314496
B1-LSTM,V,156_2,Train,0.18500520289317304
B1-LSTM,V,156_3,Train,-0.02988262806781476
B1-LSTM,V,156_6,Train,0.1601625987068609
B1-LSTM,V,162_2,Train,0.39731495431609953
B1-LSTM,V,162_3,Train,0.1540574449556688
B1-LSTM,V,162_4,Train,0.20167020255413198
B1-LSTM,V,162_5,Train,0.09852310713856492
B1-LSTM,V,162_6,Train,-0.025674328316905113
B1-LSTM,V,163_1,Train,0.11372848485062759
B1-LSTM,V,163_2,Train,0.3968750556075672
B1-LSTM,V,163_5,Train,0.32499429584634015
B1-LSTM,V,164_3,Train,0.1309485815388517
B1-LSTM,V,164_4,Train,0.43236801748459874
B1-LSTM,V,164_5,Train,0.3280386366641843
B1-LSTM,V,167_1,Train,0.48663847054269765
B1-LSTM,V,167_2,Train,0.41646046606680576
B1-LSTM,V,169_2,Train,0.32892716490573365
B1-LSTM,V,169_4,Train,0.379755528527846
B1-LSTM,V,171_1,Train,0.48142044307027076
B1-LSTM,V,171_2,Train,0.548888074190983
B1-LSTM,V,171_3,Train,0.3867591358156354
B1-LSTM,V,171_4,Train,0.6021344502396092
B1-LSTM,V,171_5,Train,0.17017178417219994
B1-LSTM,V,171_6,Train,0.5309993557348669
B1-LSTM,V,172_1,Train,0.652814684099502
B1-LSTM,V,172_2,Train,0.17451572360723427
B1-LSTM,V,172_3,Train,0.5314990055793578
B1-LSTM,V,172_4,Train,0.13618010504431702
B1-LSTM,V,172_5,Train,-0.04124244584629794
B1-LSTM,V,174_1,Train,0.12433259978153662
B1-LSTM,V,174_2,Train,0.058587924087526826
B1-LSTM,V,174_3,Train,0.42619335466451985
B1-LSTM,V,174_5,Train,0.3189533361432822
B1-LSTM,V,174_6,Train,-0.07837550715836904
B1-LSTM,V,174_7,Train,0.3999489825029484
B1-LSTM,V,178_1,Train,0.12115907145308433
B1-LSTM,V,178_2,Train,0.04873846200133809
B1-LSTM,V,178_4,Train,0.8286316494402585
B1-LSTM,V,178_5,Train,0.5647992221736854
B1-LSTM,V,178_6,Train,0.22667405518221023
B1-LSTM,V,179_1,Train,0.2710899617265913
B1-LSTM,V,179_3,Train,0.43927866287457557
B1-LSTM,V,179_4,Train,0.25117682834073524
B1-LSTM,V,179_5,Train,0.1952879719013726
B1-LSTM,V,179_6,Train,0.31564944817179974
B1-LSTM,V,180_1,Train,0.20506250861410216
B1-LSTM,V,180_2,Train,0.6150755845725948
B1-LSTM,V,180_3,Train,0.3780642932667456
B1-LSTM,V,180_4,Train,0.00812964615771066
B1-LSTM,V,180_5,Train,0.12414573755601306
B1-LSTM,V,180_6,Train,0.3034178435477564
B1-LSTM,V,115_2,Valid,-0.055057913862665384
B1-LSTM,V,115_3,Valid,-0.049770216998972716
B1-LSTM,V,115_5,Valid,0.05684066458371761
B1-LSTM,V,115_6,Valid,-0.20278103707071632
B1-LSTM,V,117_1,Valid,-0.02876024285221294
B1-LSTM,V,117_2,Valid,-0.060246180836289256
B1-LSTM,V,117_3,Valid,-0.05618648020871777
B1-LSTM,V,117_4,Valid,0.077942439908993
B1-LSTM,V,117_5,Valid,0.7795902354898704
B1-LSTM,V,117_6,Valid,0.5522717561977293
B1-LSTM,V,124_1,Valid,-0.04891414801254876
B1-LSTM,V,124_2,Valid,0.016024398395327714
B1-LSTM,V,124_3,Valid,-0.07757320412764447
B1-LSTM,V,124_6,Valid,0.032801516366787235
B1-LSTM,V,128_2,Valid,-0.06459106316552315
B1-LSTM,V,128_5,Valid,0.2294503536588179
B1-LSTM,V,128_6,Valid,-0.00992737173237017
B1-LSTM,V,131_1,Valid,0.43053612060180707
B1-LSTM,V,131_2,Valid,-0.04899590693869388
B1-LSTM,V,131_3,Valid,0.5529678328781797
B1-LSTM,V,131_5,Valid,0.57156997751707
B1-LSTM,V,131_6,Valid,-0.04490453071639096
B1-LSTM,V,137_1,Valid,-0.00923078607136411
B1-LSTM,V,137_2,Valid,0.08812657588922612
B1-LSTM,V,137_4,Valid,0.060197229495011516
B1-LSTM,V,137_5,Valid,-0.1815844472345217
B1-LSTM,V,137_6,Valid,0.12391013846667129
B1-LSTM,V,149_3,Valid,0.43155054414180855
B1-LSTM,V,149_6,Valid,-0.06167176141392097
B1-LSTM,V,170_2,Valid,-0.011620535477359141
B1-LSTM,V,170_7,Valid,0.2053423951989141
B1-LSTM,V,173_1,Valid,0.11382690875983122
B1-LSTM,V,173_3,Valid,0.012295639045314326
B1-LSTM,V,173_4,Valid,-0.13364653266040932
B1-LSTM,V,173_6,Valid,0.026485477560463756
B1-LSTM,V,181_1,Valid,0.0020595357881831966
B1-LSTM,V,181_2,Valid,0.5654623945077689
B1-LSTM,V,181_3,Valid,0.29115883545473953
B1-LSTM,V,181_4,Valid,-0.0635070924878094
B1-LSTM,V,181_6,Valid,-0.036439216406531666
B1-LSTM,V,112_1,Test,-0.034924127870800986
B1-LSTM,V,112_2,Test,0.13614568036095648
B1-LSTM,V,112_3,Test,0.010996667014453877
B1-LSTM,V,116_1,Test,0.044984017278930526
B1-LSTM,V,116_2,Test,-0.025722034507928235
B1-LSTM,V,116_3,Test,0.13761927150917386
B1-LSTM,V,116_4,Test,-0.01682143806968835
B1-LSTM,V,116_5,Test,0.3904528182679564
B1-LSTM,V,116_6,Test,0.05956708255131872
B1-LSTM,V,123_1,Test,-0.13831231350722298
B1-LSTM,V,123_2,Test,0.19699518970245447
B1-LSTM,V,123_3,Test,-0.09483213295921267
B1-LSTM,V,123_4,Test,0.01799805216309412
B1-LSTM,V,123_5,Test,0.16223093520937487
B1-LSTM,V,127_2,Test,0.1827065316891659
B1-LSTM,V,127_3,Test,-0.21818874179725967
B1-LSTM,V,127_4,Test,-0.01601122798255444
B1-LSTM,V,127_5,Test,0.1868857605158806
B1-LSTM,V,127_6,Test,0.1319615783695665
B1-LSTM,V,134_1,Test,-0.0783554662622543
B1-LSTM,V,134_3,Test,-0.022667212407861275
B1-LSTM,V,145_1,Test,0.14618445053993087
B1-LSTM,V,145_2,Test,0.018204168267085295
B1-LSTM,V,145_3,Test,-0.10911272571635781
B1-LSTM,V,145_4,Test,-0.04512632717194164
B1-LSTM,V,154_1,Test,-0.06260692008997105
B1-LSTM,V,154_4,Test,-0.04484203824398155
B1-LSTM,V,154_6,Test,0.0023457587482589143
B1-LSTM,V,161_1,Test,0.35580333035302214
B1-LSTM,V,161_3,Test,0.695520673594397
B1-LSTM,V,161_4,Test,-0.08724725409413744
B1-LSTM,V,165_1,Test,-0.00890651569775356
B1-LSTM,V,165_2,Test,0.02342487067748627
B1-LSTM,V,165_3,Test,0.26969075331534453
B1-LSTM,V,165_4,Test,-0.011517561988311652
B1-LSTM,V,165_5,Test,-0.040438257420452775
B1-LSTM,V,165_6,Test,-0.05920259102899754
B1-LSTM,V,165_7,Test,0.020486076392578184
B1-LSTM,V,168_1,Test,0.027979418399731195
B1-LSTM,AV,111_1,Train,0.815301531735225
B1-LSTM,AV,111_3,Train,0.5557287565193509
B1-LSTM,AV,111_4,Train,0.3178714891735405
B1-LSTM,AV,113_2,Train,0.6773173753772493
B1-LSTM,AV,113_3,Train,0.33822949267702
B1-LSTM,AV,113_4,Train,0.5998977876731862
B1-LSTM,AV,113_5,Train,0.7569980963451197
B1-LSTM,AV,113_6,Train,0.5226293884129526
B1-LSTM,AV,114_1,Train,0.6365351891343383
B1-LSTM,AV,114_4,Train,0.5203041112740903
B1-LSTM,AV,114_5,Train,0.6738817394428723
B1-LSTM,AV,114_6,Train,0.9447061576846327
B1-LSTM,AV,118_1,Train,0.2767608606700519
B1-LSTM,AV,118_3,Train,0.16357104898775862
B1-LSTM,AV,118_4,Train,0.6230718864208277
B1-LSTM,AV,118_5,Train,0.6023318221917062
B1-LSTM,AV,118_6,Train,0.649588855136028
B1-LSTM,AV,119_2,Train,0.5751514999041045
B1-LSTM,AV,119_4,Train,0.01995069654854244
B1-LSTM,AV,119_6,Train,0.6346569089911281
B1-LSTM,AV,120_1,Train,0.31972006398717706
B1-LSTM,AV,120_2,Train,0.026468241636488126
B1-LSTM,AV,120_3,Train,0.8117417903646175
B1-LSTM,AV,120_4,Train,0.3382437303116274
B1-LSTM,AV,121_1,Train,0.42228847664085906
B1-LSTM,AV,121_3,Train,0.201572957400883
B1-LSTM,AV,121_5,Train,0.2508279772777084
B1-LSTM,AV,121_6,Train,0.532122902706179
B1-LSTM,AV,129_1,Train,0.4823139532677269
B1-LSTM,AV,129_2,Train,0.9062425004714028
B1-LSTM,AV,129_3,Train,0.8067314741140861
B1-LSTM,AV,129_4,Train,0.645158189056257
B1-LSTM,AV,129_5,Train,0.3974417275725461
B1-LSTM,AV,129_6,Train,0.7843069521588477
B1-LSTM,AV,129_7,Train,0.1725299220513403
B1-LSTM,AV,130_1,Train,0.5386241476673238
B1-LSTM,AV,130_2,Train,0.7084364964928833
B1-LSTM,AV,130_4,Train,0.8798161497784844
B1-LSTM,AV,130_6,Train,-0.3005915223077202
B1-LSTM,AV,135_3,Train,0.898007708163037
B1-LSTM,AV,141_1,Train,0.21230185470283497
B1-LSTM,AV,141_6,Train,-0.014804626661642077
B1-LSTM,AV,142_1,Train,0.5870524855580023
B1-LSTM,AV,142_2,Train,0.7959582101617473
B1-LSTM,AV,142_3,Train,0.2318989799184312
B1-LSTM,AV,143_3,Train,0.6940168596831625
B1-LSTM,AV,143_5,Train,0.6553057388455528
B1-LSTM,AV,144_1,Train,0.6880209196156505
B1-LSTM,AV,144_3,Train,0.6377105832355585
B1-LSTM,AV,147_1,Train,0.11403347831515306
B1-LSTM,AV,147_2,Train,0.636878502802058
B1-LSTM,AV,147_3,Train,0.4125677108053059
B1-LSTM,AV,147_4,Train,0.6561061249449438
B1-LSTM,AV,147_5,Train,0.7504828173770454
B1-LSTM,AV,151_2,Train,0.8080237116650484
B1-LSTM,AV,151_6,Train,0.4972851699933203
B1-LSTM,AV,153_1,Train,0.19213948240077477
B1-LSTM,AV,153_2,Train,0.03826403670535492
B1-LSTM,AV,153_3,Train,0.4646868224388908
B1-LSTM,AV,153_4,Train,0.6614117465509123
B1-LSTM,AV,153_5,Train,0.6667403311862428
B1-LSTM,AV,153_6,Train,-0.14931504291623024
B1-LSTM,AV,156_1,Train,0.7075723464526227
B1-LSTM,AV,156_2,Train,0.8008517087248153
B1-LSTM,AV,156_3,Train,0.27413138984181634
B1-LSTM,AV,156_6,Train,0.47042789428977044
B1-LSTM,AV,162_2,Train,0.7963433283184649
B1-LSTM,AV,162_3,Train,0.2871547401389494
B1-LSTM,AV,162_4,Train,0.7966029104376912
B1-LSTM,AV,162_5,Train,0.8246039047854131
B1-LSTM,AV,162_6,Train,0.6770740028355099
B1-LSTM,AV,163_1,Train,0.35185839162695187
B1-LSTM,AV,163_2,Train,0.8944451630905497
B1-LSTM,AV,163_5,Train,0.6857513455983174
B1-LSTM,AV,164_3,Train,0.6602114927810553
B1-LSTM,AV,164_4,Train,0.4260456627150698
B1-LSTM,AV,164_5,Train,0.3772865819027901
B1-LSTM,AV,167_1,Train,0.7551785642171707
B1-LSTM,AV,167_2,Train,0.6848714418875721
B1-LSTM,AV,169_2,Train,0.7982981400007271
B1-LSTM,AV,169_4,Train,0.8413027042961653
B1-LSTM,AV,171_1,Train,0.8300881301771922
B1-LSTM,AV,171_2,Train,0.6353947987716995
B1-LSTM,AV,171_3,Train,0.4652056033628842
B1-LSTM,AV,171_4,Train,0.5853039836794387
B1-LSTM,AV,171_5,Train,0.7239619632859092
B1-LSTM,AV,171_6,Train,0.7407260120832259
B1-LSTM,AV,172_1,Train,0.7317302440159906
B1-LSTM,AV,172_2,Train,0.5214833604184573
B1-LSTM,AV,172_3,Train,0.9033950454320768
B1-LSTM,AV,172_4,Train,0.8298721274853214
B1-LSTM,AV,172_5,Train,0.5312123202449436
B1-LSTM,AV,174_1,Train,0.4478265892456643
B1-LSTM,AV,174_2,Train,0.19814916682153616
B1-LSTM,AV,174_3,Train,0.4791655703636405
B1-LSTM,AV,174_5,Train,0.8253556317236639
B1-LSTM,AV,174_6,Train,0.7703114947241088
B1-LSTM,AV,174_7,Train,0.6554975944847374
B1-LSTM,AV,178_1,Train,0.7030233101007662
B1-LSTM,AV,178_2,Train,0.5912674865295544
B1-LSTM,AV,178_4,Train,0.9874018796340348
B1-LSTM,AV,178_5,Train,0.792653452471972
B1-LSTM,AV,178_6,Train,0.06339589033249278
B1-LSTM,AV,179_1,Train,0.9476192294711787
B1-LSTM,AV,179_3,Train,0.8802375779628225
B1-LSTM,AV,179_4,Train,0.8895310986458743
B1-LSTM,AV,179_5,Train,0.9123362696425906
B1-LSTM,AV,179_6,Train,0.9247276393613242
B1-LSTM,AV,180_1,Train,0.659528740406725
B1-LSTM,AV,180_2,Train,0.8314225453166835
B1-LSTM,AV,180_3,Train,0.7773547727047732
B1-LSTM,AV,180_4,Train,0.6201089956948364
B1-LSTM,AV,180_5,Train,0.33043827206897225
B1-LSTM,AV,180_6,Train,0.49794943635173944
B1-LSTM,AV,115_2,Valid,0.6031249249799268
B1-LSTM,AV,115_3,Valid,0.025463223371339945
B1-LSTM,AV,115_5,Valid,0.15663912649865266
B1-LSTM,AV,115_6,Valid,-0.023140558359161418
B1-LSTM,AV,117_1,Valid,-0.0627338916421253
B1-LSTM,AV,117_2,Valid,0.7186556688017658
B1-LSTM,AV,117_3,Valid,-0.027845357806657037
B1-LSTM,AV,117_4,Valid,0.06305702092179241
B1-LSTM,AV,117_5,Valid,0.43023929701881525
B1-LSTM,AV,117_6,Valid,0.236938553642589
B1-LSTM,AV,124_1,Valid,-0.0017976983100890483
B1-LSTM,AV,124_2,Valid,-0.037575364470124446
B1-LSTM,AV,124_3,Valid,-0.1906991677544356
B1-LSTM,AV,124_6,Valid,-0.31136525483167743
B1-LSTM,AV,128_2,Valid,0.44444446691568296
B1-LSTM,AV,128_5,Valid,0.1446662668983623
B1-LSTM,AV,128_6,Valid,-0.24804165903033112
B1-LSTM,AV,131_1,Valid,0.026555020438568194
B1-LSTM,AV,131_2,Valid,0.2216822095380522
B1-LSTM,AV,131_3,Valid,0.7287142602108571
B1-LSTM,AV,131_5,Valid,0.5382325087089554
B1-LSTM,AV,131_6,Valid,-0.07917457111345878
B1-LSTM,AV,137_1,Valid,0.8875956492684485
B1-LSTM,AV,137_2,Valid,0.6320030642528518
B1-LSTM,AV,137_4,Valid,0.030100767766316577
B1-LSTM,AV,137_5,Valid,-0.034751612638290054
B1-LSTM,AV,137_6,Valid,-0.0477592212017848
B1-LSTM,AV,149_3,Valid,0.09985175158966121
B1-LSTM,AV,149_6,Valid,0.017556941110230637
B1-LSTM,AV,170_2,Valid,0.6709728176822174
B1-LSTM,AV,170_7,Valid,-0.1285354334757706
B1-LSTM,AV,173_1,Valid,-0.09850080137328993
B1-LSTM,AV,173_3,Valid,-0.38054166241119164
B1-LSTM,AV,173_4,Valid,0.10786905149749997
B1-LSTM,AV,173_6,Valid,-0.19294976836035335
B1-LSTM,AV,181_1,Valid,0.2008048430621532
B1-LSTM,AV,181_2,Valid,0.7953078938534379
B1-LSTM,AV,181_3,Valid,0.3040936118123246
B1-LSTM,AV,181_4,Valid,-0.10639811102694215
B1-LSTM,AV,181_6,Valid,0.16435196572052427
B1-LSTM,AV,112_1,Test,0.08750550467290413
B1-LSTM,AV,112_2,Test,0.5572431238399823
B1-LSTM,AV,112_3,Test,-0.39851252146822813
B1-LSTM,AV,116_1,Test,0.2509810844353627
B1-LSTM,AV,116_2,Test,0.268811160847113
B1-LSTM,AV,116_3,Test,-0.044401700161944065
B1-LSTM,AV,116_4,Test,-0.12570067541679703
B1-LSTM,AV,116_5,Test,0.020569045593394775
B1-LSTM,AV,116_6,Test,0.09000325506510388
B1-LSTM,AV,123_1,Test,-0.591030575704335
B1-LSTM,AV,123_2,Test,0.008799651287905493
B1-LSTM,AV,123_3,Test,-0.12039878254427917
B1-LSTM,AV,123_4,Test,-0.05006556976212953
B1-LSTM,AV,123_5,Test,0.31199543318473044
B1-LSTM,AV,127_2,Test,0.49231080048945847
B1-LSTM,AV,127_3,Test,-0.09358967547230101
B1-LSTM,AV,127_4,Test,0.32328004362224494
B1-LSTM,AV,127_5,Test,0.05681334987685968
B1-LSTM,AV,127_6,Test,0.5947779340277898
B1-LSTM,AV,134_1,Test,0.08174615732517722
B1-LSTM,AV,134_3,Test,-0.029327422009008
B1-LSTM,AV,145_1,Test,-0.07114054083360781
B1-LSTM,AV,145_2,Test,-0.20595784213794727
B1-LSTM,AV,145_3,Test,-0.507892571559779
B1-LSTM,AV,145_4,Test,-0.06315538129363155
B1-LSTM,AV,154_1,Test,-0.16851436797368136
B1-LSTM,AV,154_4,Test,0.296861503343736
B1-LSTM,AV,154_6,Test,0.3087862202838738
B1-LSTM,AV,161_1,Test,0.4785844330484248
B1-LSTM,AV,161_3,Test,0.302005789521448
B1-LSTM,AV,161_4,Test,-0.09206062927192335
B1-LSTM,AV,165_1,Test,-0.08936839747912591
B1-LSTM,AV,165_2,Test,-0.16156114714010963
B1-LSTM,AV,165_3,Test,0.3527671051142348
B1-LSTM,AV,165_4,Test,-0.5903206634982316
B1-LSTM,AV,165_5,Test,0.010872349804886217
B1-LSTM,AV,165_6,Test,-0.05179285050440053
B1-LSTM,AV,165_7,Test,0.11521727855029484
B1-LSTM,AV,168_1,Test,0.6953183886693762
B1-LSTM,ALV,111_1,Train,0.8509149247655509
B1-LSTM,ALV,111_3,Train,0.41746689199740766
B1-LSTM,ALV,111_4,Train,0.3587623506841793
B1-LSTM,ALV,113_2,Train,0.7182320802258946
B1-LSTM,ALV,113_3,Train,0.1818873559792581
B1-LSTM,ALV,113_4,Train,0.7163913441189005
B1-LSTM,ALV,113_5,Train,0.43273567436577726
B1-LSTM,ALV,113_6,Train,0.416825950570603
B1-LSTM,ALV,114_1,Train,0.5886239272124072
B1-LSTM,ALV,114_4,Train,0.4305221003428569
B1-LSTM,ALV,114_5,Train,0.7371719702107433
B1-LSTM,ALV,114_6,Train,0.9140245470787869
B1-LSTM,ALV,118_1,Train,0.5559803581005383
B1-LSTM,ALV,118_3,Train,0.030330512346284016
B1-LSTM,ALV,118_4,Train,0.19230609340921948
B1-LSTM,ALV,118_5,Train,0.3545513826158402
B1-LSTM,ALV,118_6,Train,0.46054871863235064
B1-LSTM,ALV,119_2,Train,0.20320305092782864
B1-LSTM,ALV,119_4,Train,0.01693793380248754
B1-LSTM,ALV,119_6,Train,0.4127638785149385
B1-LSTM,ALV,120_1,Train,0.24990349654882985
B1-LSTM,ALV,120_2,Train,-0.00650563456572597
B1-LSTM,ALV,120_3,Train,0.7477276868008567
B1-LSTM,ALV,120_4,Train,0.5239446729977268
B1-LSTM,ALV,121_1,Train,0.3702791901640541
B1-LSTM,ALV,121_3,Train,0.1065945419289952
B1-LSTM,ALV,121_5,Train,0.18308738272889244
B1-LSTM,ALV,121_6,Train,0.21728892526459404
B1-LSTM,ALV,129_1,Train,0.2931944472255536
B1-LSTM,ALV,129_2,Train,0.9480939157787143
B1-LSTM,ALV,129_3,Train,0.8743612333545976
B1-LSTM,ALV,129_4,Train,0.47737998840171586
B1-LSTM,ALV,129_5,Train,0.1712327071995167
B1-LSTM,ALV,129_6,Train,0.8031829324580746
B1-LSTM,ALV,129_7,Train,0.2540771921871841
B1-LSTM,ALV,130_1,Train,0.49085052843911037
B1-LSTM,ALV,130_2,Train,0.44509801636307084
B1-LSTM,ALV,130_4,Train,0.6623429041143759
B1-LSTM,ALV,130_6,Train,-0.08146975941914475
B1-LSTM,ALV,135_3,Train,0.7660864578019982
B1-LSTM,ALV,141_1,Train,0.11715906577492918
B1-LSTM,ALV,141_6,Train,0.07794027932802938
B1-LSTM,ALV,142_1,Train,0.6169731860911976
B1-LSTM,ALV,142_2,Train,0.05970114354368733
B1-LSTM,ALV,142_3,Train,0.10041330111878842
B1-LSTM,ALV,143_3,Train,0.19122423537392105
B1-LSTM,ALV,143_5,Train,0.3936331574278985
B1-LSTM,ALV,144_1,Train,0.6343986573538671
B1-LSTM,ALV,144_3,Train,0.6436584340460509
B1-LSTM,ALV,147_1,Train,0.06466783637669318
B1-LSTM,ALV,147_2,Train,0.5160213072448232
B1-LSTM,ALV,147_3,Train,0.22033883493038728
B1-LSTM,ALV,147_4,Train,0.47898452253878987
B1-LSTM,ALV,147_5,Train,0.729702526340324
B1-LSTM,ALV,151_2,Train,0.12009361770655709
B1-LSTM,ALV,151_6,Train,0.3869740748999601
B1-LSTM,ALV,153_1,Train,0.000838927092863139
B1-LSTM,ALV,153_2,Train,0.02948167231341309
B1-LSTM,ALV,153_3,Train,0.5655147750561729
B1-LSTM,ALV,153_4,Train,0.3839278528721083
B1-LSTM,ALV,153_5,Train,0.7287887458897123
B1-LSTM,ALV,153_6,Train,0.4126616013476921
B1-LSTM,ALV,156_1,Train,0.6105314250321068
B1-LSTM,ALV,156_2,Train,0.7535176971764803
B1-LSTM,ALV,156_3,Train,0.05616900763652535
B1-LSTM,ALV,156_6,Train,0.24968551311951193
B1-LSTM,ALV,162_2,Train,0.6114559861229919
B1-LSTM,ALV,162_3,Train,0.31672153765711447
B1-LSTM,ALV,162_4,Train,0.6805020409578657
B1-LSTM,ALV,162_5,Train,0.4659217694005525
B1-LSTM,ALV,162_6,Train,0.27629586701987985
B1-LSTM,ALV,163_1,Train,0.10216638255550663
B1-LSTM,ALV,163_2,Train,0.5788857996579785
B1-LSTM,ALV,163_5,Train,0.2573365274878161
